SLAM_X,SLAM_Y,SLAM_Z,GPS_X,GPS_Y,GPS_Z
15.54,13.45,-8.56,9.25,19.36,-11.77
15.75,13.37,-8.53,9.27,19.36,-11.77
15.89,13.39,-8.54,9.28,19.36,-11.77
16.15,13.41,-8.52,9.30,19.37,-11.77
16.40,13.39,-8.51,10.40,19.66,-11.77
16.55,13.38,-8.51,10.42,19.67,-11.76
16.64,13.35,-8.49,10.44,19.68,-11.76
16.83,13.36,-8.49,10.45,19.68,-11.76
17.15,13.33,-8.48,10.47,19.69,-11.76
17.21,13.31,-8.49,10.49,19.69,-11.76
17.62,13.25,-8.46,10.50,19.70,-11.76
17.84,13.21,-8.45,11.35,19.94,-11.85
17.96,13.17,-8.45,11.38,19.95,-11.86
18.04,13.15,-8.44,11.39,19.95,-11.86
18.20,13.12,-8.44,11.40,19.95,-11.86
18.29,13.10,-8.43,11.42,19.96,-11.86
18.44,13.07,-8.43,11.43,19.96,-11.87
18.53,13.04,-8.42,12.43,20.07,-11.93
18.65,13.01,-8.43,12.45,20.07,-11.93
18.69,12.97,-8.42,12.46,20.07,-11.93
18.79,12.99,-8.43,12.48,20.07,-11.93
18.87,12.97,-8.44,12.49,20.07,-11.93
18.95,12.96,-8.45,12.50,20.07,-11.93
19.07,12.93,-8.46,12.51,20.07,-11.93
19.13,12.97,-8.46,13.06,20.09,-11.93
19.23,12.96,-8.47,13.08,20.09,-11.93
19.28,12.96,-8.48,13.08,20.09,-11.93
19.40,12.95,-8.49,13.09,20.09,-11.93
19.46,12.99,-8.51,13.10,20.09,-11.93
19.57,13.04,-8.54,13.11,20.09,-11.93
19.65,13.01,-8.53,13.11,20.09,-11.93
19.79,13.02,-8.55,13.54,20.24,-11.99
19.90,13.04,-8.57,13.56,20.24,-11.99
19.99,13.03,-8.59,13.57,20.25,-12.00
20.13,12.98,-8.59,13.58,20.25,-12.00
20.23,13.08,-8.62,13.58,20.26,-12.00
20.34,13.05,-8.62,13.59,20.26,-12.00
20.48,13.02,-8.62,13.60,20.26,-12.00
20.60,13.05,-8.63,14.13,20.49,-12.11
20.71,13.05,-8.64,14.15,20.49,-12.11
20.88,13.09,-8.64,14.15,20.50,-12.11
21.01,13.12,-8.65,14.16,20.50,-12.11
21.14,13.15,-8.66,14.17,20.50,-12.12
21.27,13.17,-8.66,14.18,20.51,-12.12
21.39,13.18,-8.66,14.19,20.51,-12.12
21.60,13.19,-8.65,14.82,20.78,-12.24
21.73,13.27,-8.66,14.83,20.79,-12.25
21.92,13.27,-8.64,14.84,20.79,-12.25
22.00,13.28,-8.63,14.86,20.80,-12.25
22.14,13.24,-8.63,14.86,20.81,-12.25
22.26,13.24,-8.63,14.87,20.81,-12.25
22.40,13.28,-8.62,14.89,20.82,-12.26
22.62,13.32,-8.63,15.60,21.16,-12.34
22.82,13.38,-8.62,15.62,21.17,-12.35
23.00,13.35,-8.62,15.63,21.18,-12.35
23.08,13.38,-8.62,15.64,21.18,-12.35
23.24,13.38,-8.63,15.65,21.19,-12.35
23.43,13.40,-8.62,15.66,21.19,-12.35
23.54,13.40,-8.63,15.68,21.20,-12.35
23.64,13.39,-8.63,16.34,21.48,-12.36
23.78,13.39,-8.64,16.36,21.49,-12.36
23.86,13.38,-8.64,16.38,21.49,-12.36
24.00,13.44,-8.65,16.39,21.50,-12.36
24.07,13.42,-8.66,16.41,21.50,-12.36
24.22,13.44,-8.67,16.42,21.51,-12.36
24.31,13.43,-8.67,17.03,21.72,-12.41
24.39,13.45,-8.69,17.05,21.72,-12.41
24.52,13.47,-8.69,17.06,21.73,-12.41
24.62,13.48,-8.71,17.07,21.73,-12.41
24.70,13.48,-8.72,17.07,21.73,-12.41
24.81,13.47,-8.73,17.08,21.74,-12.42
24.87,13.50,-8.75,17.09,21.74,-12.42
24.97,13.51,-8.76,17.57,21.96,-12.47
25.08,13.50,-8.77,17.58,21.97,-12.48
25.21,13.50,-8.80,17.60,21.98,-12.48
25.27,13.51,-8.82,17.61,21.98,-12.48
25.36,13.46,-8.83,17.61,21.99,-12.48
25.44,13.48,-8.84,17.62,21.99,-12.48
25.55,13.44,-8.85,17.63,21.99,-12.48
25.63,13.41,-8.86,18.05,22.14,-12.60
25.67,13.44,-8.87,18.06,22.14,-12.61
25.68,13.43,-8.89,18.07,22.14,-12.61
25.78,13.39,-8.89,18.07,22.14,-12.61
25.88,13.49,-8.98,18.08,22.15,-12.61
25.98,13.44,-8.99,18.09,22.15,-12.62
25.97,13.37,-8.98,18.10,22.15,-12.62
26.06,13.52,-9.03,18.47,22.18,-12.72
26.10,13.43,-9.02,18.48,22.18,-12.72
26.10,13.41,-9.03,18.49,22.18,-12.72
26.12,13.50,-9.05,18.49,22.18,-12.72
26.12,13.47,-9.06,18.49,22.18,-12.73
26.13,13.41,-9.06,18.50,22.18,-12.73
26.14,13.43,-9.08,18.51,22.18,-12.73
26.16,13.43,-9.09,18.75,22.20,-12.81
26.16,13.41,-9.10,18.76,22.20,-12.82
26.16,13.46,-9.13,18.76,22.21,-12.82
26.16,13.45,-9.15,18.76,22.21,-12.82
26.18,13.45,-9.16,18.76,22.21,-12.82
26.17,13.48,-9.18,18.76,22.21,-12.82
26.18,13.46,-9.19,18.76,22.21,-12.82
26.20,13.48,-9.21,18.78,22.22,-12.90
26.19,13.50,-9.23,18.78,22.22,-12.90
26.17,13.51,-9.23,18.78,22.22,-12.91
26.20,13.50,-9.25,18.78,22.22,-12.91
26.18,13.51,-9.27,18.78,22.22,-12.91
26.18,13.51,-9.27,18.78,22.22,-12.91
26.19,13.49,-9.27,18.78,22.22,-12.91
26.16,13.53,-9.29,18.81,22.24,-13.02
26.20,13.51,-9.30,18.81,22.24,-13.02
26.21,13.51,-9.31,18.81,22.24,-13.02
26.19,13.52,-9.32,18.81,22.24,-13.02
26.20,13.54,-9.34,18.81,22.24,-13.02
26.23,13.55,-9.35,18.81,22.24,-13.02
26.25,13.56,-9.37,18.81,22.24,-13.02
26.19,13.56,-9.37,18.83,22.27,-13.10
26.20,13.56,-9.39,18.83,22.28,-13.10
26.21,13.53,-9.39,18.83,22.28,-13.10
26.23,13.51,-9.41,18.83,22.28,-13.10
26.26,13.53,-9.43,18.83,22.28,-13.10
26.21,13.56,-9.44,18.83,22.28,-13.10
26.23,13.53,-9.44,18.83,22.28,-13.10
26.26,13.55,-9.47,18.84,22.31,-13.18
26.28,13.49,-9.46,18.84,22.31,-13.18
26.25,13.55,-9.48,18.84,22.31,-13.18
26.26,13.49,-9.49,18.84,22.31,-13.18
26.29,13.49,-9.51,18.84,22.31,-13.18
26.27,13.53,-9.53,18.84,22.31,-13.18
26.31,13.54,-9.54,18.88,22.31,-13.24
26.32,13.52,-9.55,18.88,22.31,-13.24
26.34,13.52,-9.57,18.88,22.31,-13.24
26.29,13.53,-9.59,18.88,22.31,-13.24
26.32,13.53,-9.61,18.88,22.31,-13.24
26.31,13.53,-9.63,18.88,22.31,-13.25
26.29,13.50,-9.65,18.89,22.31,-13.25
26.34,13.52,-9.67,18.89,22.31,-13.28
26.32,13.49,-9.69,18.89,22.31,-13.28
26.32,13.49,-9.70,18.89,22.31,-13.28
26.32,13.51,-9.73,18.89,22.31,-13.28
26.29,13.46,-9.75,18.89,22.31,-13.29
26.34,13.46,-9.77,18.89,22.31,-13.29
26.28,13.44,-9.79,18.89,22.31,-13.29
26.29,13.47,-9.83,18.88,22.28,-13.40
26.31,13.45,-9.83,18.88,22.28,-13.40
26.33,13.47,-9.85,18.88,22.28,-13.40
26.31,13.43,-9.85,18.88,22.27,-13.41
26.29,13.44,-9.86,18.88,22.27,-13.41
26.32,13.46,-9.88,18.88,22.27,-13.41
26.29,13.49,-9.90,18.88,22.27,-13.41
26.30,13.47,-9.91,18.87,22.29,-13.52
26.37,13.42,-9.91,18.87,22.29,-13.52
26.34,13.46,-9.94,18.88,22.29,-13.52
26.36,13.52,-9.96,18.88,22.29,-13.52
26.31,13.46,-9.95,18.88,22.29,-13.52
26.34,13.51,-9.98,18.88,22.29,-13.52
26.38,13.51,-9.99,18.88,22.29,-13.52
26.35,13.48,-10.01,18.89,22.30,-13.59
26.42,13.53,-10.04,18.89,22.30,-13.60
26.39,13.50,-10.03,18.89,22.30,-13.60
26.38,13.49,-10.03,18.89,22.30,-13.60
26.38,13.49,-10.05,18.89,22.30,-13.61
26.46,13.52,-10.05,18.89,22.30,-13.61
26.40,13.49,-10.06,18.89,22.30,-13.61
26.37,13.51,-10.09,18.90,22.31,-13.68
26.38,13.50,-10.09,18.90,22.31,-13.68
26.38,13.43,-10.09,18.90,22.31,-13.69
26.41,13.53,-10.13,18.90,22.31,-13.69
26.37,13.51,-10.13,18.90,22.31,-13.69
26.41,13.52,-10.13,18.90,22.31,-13.69
26.40,13.55,-10.15,18.90,22.31,-13.69
26.34,13.54,-10.14,18.89,22.32,-13.79
26.40,13.50,-10.15,18.89,22.32,-13.79
26.39,13.48,-10.15,18.89,22.32,-13.79
26.39,13.47,-10.14,18.89,22.32,-13.79
26.41,13.49,-10.14,18.89,22.32,-13.79
26.38,13.48,-10.16,18.89,22.32,-13.79
26.42,13.53,-10.17,18.89,22.32,-13.79
26.45,13.51,-10.17,18.87,22.31,-13.91
26.38,13.53,-10.16,18.87,22.31,-13.91
26.49,13.51,-10.18,18.87,22.31,-13.91
26.49,13.54,-10.20,18.87,22.31,-13.91
26.46,13.49,-10.17,18.88,22.31,-13.91
26.51,13.38,-10.16,18.88,22.31,-13.91
26.51,13.34,-10.18,18.88,22.31,-13.91
26.50,13.29,-10.19,18.92,22.28,-13.95
26.52,13.20,-10.21,18.92,22.28,-13.95
26.54,13.10,-10.21,18.92,22.28,-13.95
26.55,12.99,-10.23,18.92,22.27,-13.96
26.62,12.85,-10.25,18.93,22.27,-13.96
26.62,12.72,-10.27,18.93,22.27,-13.96
26.62,12.55,-10.28,18.93,22.27,-13.96
26.67,12.42,-10.31,19.13,21.83,-14.01
26.65,12.24,-10.30,19.14,21.81,-14.01
26.69,12.12,-10.34,19.15,21.80,-14.01
26.65,12.01,-10.39,19.15,21.79,-14.01
26.68,11.87,-10.38,19.16,21.78,-14.01
26.70,11.68,-10.38,19.16,21.77,-14.01
26.69,11.50,-10.41,19.16,21.76,-14.01
26.63,11.39,-10.42,19.43,21.06,-14.07
26.62,11.24,-10.46,19.43,21.04,-14.07
26.57,11.11,-10.49,19.44,21.03,-14.07
26.56,11.04,-10.50,19.44,21.01,-14.07
26.50,10.91,-10.53,19.45,21.00,-14.07
26.49,10.79,-10.56,19.45,20.99,-14.08
26.47,10.68,-10.61,19.45,20.98,-14.08
26.49,10.51,-10.63,19.55,20.22,-14.17
26.50,10.33,-10.66,19.55,20.21,-14.18
26.47,10.21,-10.69,19.55,20.20,-14.18
26.40,10.06,-10.70,19.56,20.19,-14.18
26.41,9.91,-10.70,19.56,20.18,-14.18
26.41,9.85,-10.79,19.56,20.16,-14.19
26.33,9.65,-10.73,19.56,20.15,-14.19
26.38,9.53,-10.80,19.68,19.38,-14.32
26.30,9.43,-10.81,19.68,19.36,-14.33
26.31,9.26,-10.84,19.68,19.35,-14.33
26.30,9.13,-10.86,19.68,19.34,-14.33
26.31,8.95,-10.87,19.68,19.32,-14.33
26.33,8.79,-10.90,19.69,19.31,-14.33
26.30,8.62,-10.92,19.69,19.30,-14.33
26.31,8.43,-10.95,19.89,18.43,-14.33
26.35,8.20,-11.01,19.89,18.40,-14.33
26.33,8.07,-11.07,19.90,18.39,-14.33
26.37,7.67,-11.13,19.90,18.38,-14.33
26.37,7.44,-11.17,19.90,18.36,-14.33
26.42,7.23,-11.20,19.91,18.35,-14.33
26.40,6.89,-11.25,19.91,18.33,-14.33
26.43,6.66,-11.30,20.26,17.23,-14.37
26.49,6.29,-11.36,20.27,17.20,-14.37
26.40,6.23,-11.36,20.28,17.18,-14.37
26.65,5.87,-11.52,20.29,17.15,-14.37
26.64,5.65,-11.55,20.30,17.12,-14.38
26.67,5.33,-11.59,20.30,17.10,-14.38
26.64,5.13,-11.63,20.31,17.09,-14.38
26.76,4.86,-11.67,20.75,15.74,-14.49
26.80,4.59,-11.68,20.76,15.71,-14.49
26.76,4.41,-11.72,20.77,15.70,-14.49
26.83,4.07,-11.74,20.77,15.67,-14.50
26.84,3.80,-11.78,20.78,15.65,-14.50
26.92,3.53,-11.83,20.79,15.63,-14.50
26.89,3.29,-11.85,20.80,15.61,-14.50
26.94,3.07,-11.88,21.26,14.45,-14.54
26.94,2.83,-11.91,21.27,14.42,-14.54
27.10,2.38,-12.00,21.28,14.40,-14.54
27.07,2.17,-12.01,21.29,14.37,-14.54
27.08,1.98,-12.03,21.30,14.36,-14.54
27.07,1.70,-12.07,21.30,14.34,-14.54
27.10,1.42,-12.14,21.31,14.32,-14.54
27.01,1.12,-12.17,21.74,13.08,-14.60
27.00,0.92,-12.20,21.75,13.04,-14.61
26.97,0.58,-12.23,21.76,13.02,-14.61
26.95,0.37,-12.25,21.77,13.00,-14.61
26.89,0.16,-12.26,21.77,12.98,-14.61
26.87,-0.18,-12.30,21.78,12.96,-14.62
26.82,-0.51,-12.32,21.79,12.94,-14.62
26.82,-0.79,-12.33,22.06,11.70,-14.88
26.80,-0.93,-12.33,22.06,11.66,-14.89
26.77,-1.30,-12.33,22.07,11.64,-14.89
26.73,-1.62,-12.34,22.07,11.62,-14.89
26.72,-1.99,-12.36,22.08,11.60,-14.90
26.72,-2.23,-12.40,22.08,11.58,-14.90
26.61,-2.37,-12.41,22.08,11.55,-14.90
26.58,-2.67,-12.47,22.32,10.44,-14.86
26.56,-2.87,-12.51,22.32,10.43,-14.85
26.54,-3.11,-12.57,22.32,10.41,-14.85
26.57,-3.27,-12.60,22.33,10.39,-14.85
26.49,-3.39,-12.64,22.33,10.38,-14.85
26.49,-3.55,-12.69,22.33,10.36,-14.84
26.47,-3.78,-12.73,22.54,9.05,-14.77
26.45,-3.90,-12.78,22.54,9.02,-14.77
26.48,-4.14,-12.88,22.55,9.01,-14.77
26.45,-4.39,-12.94,22.55,8.99,-14.77
26.41,-4.56,-12.98,22.55,8.98,-14.77
26.36,-4.71,-13.02,22.56,8.96,-14.77
26.39,-4.91,-13.08,22.56,8.95,-14.78
26.39,-5.06,-13.10,22.74,8.06,-14.92
26.38,-5.19,-13.12,22.74,8.03,-14.92
26.45,-5.36,-13.18,22.75,8.02,-14.92
26.51,-5.57,-13.20,22.75,8.00,-14.93
26.63,-5.79,-13.22,22.75,7.99,-14.93
26.67,-5.88,-13.21,22.76,7.97,-14.93
26.73,-6.12,-13.27,22.76,7.96,-14.94
26.81,-6.26,-13.28,23.10,7.17,-15.08
26.84,-6.45,-13.30,23.11,7.15,-15.08
26.88,-6.57,-13.31,23.11,7.14,-15.08
26.95,-6.69,-13.33,23.12,7.13,-15.08
26.98,-6.84,-13.34,23.13,7.11,-15.08
27.05,-6.99,-13.36,23.14,7.10,-15.09
27.08,-7.18,-13.37,23.14,7.09,-15.09
27.14,-7.29,-13.38,23.57,6.45,-15.16
27.17,-7.44,-13.40,23.58,6.44,-15.17
27.21,-7.54,-13.43,23.59,6.42,-15.17
27.22,-7.68,-13.43,23.60,6.41,-15.17
27.33,-7.78,-13.47,23.61,6.40,-15.17
27.40,-7.98,-13.49,23.62,6.39,-15.17
27.37,-8.11,-13.54,23.62,6.38,-15.17
27.45,-8.34,-13.58,23.99,5.78,-15.22
27.52,-8.48,-13.60,24.00,5.77,-15.23
27.59,-8.63,-13.62,24.01,5.76,-15.23
27.63,-8.77,-13.66,24.01,5.75,-15.23
27.71,-8.96,-13.68,24.02,5.74,-15.23
27.72,-9.03,-13.68,24.03,5.73,-15.23
27.82,-9.28,-13.74,24.03,5.73,-15.23
27.87,-9.39,-13.75,24.51,5.05,-15.29
27.95,-9.52,-13.77,24.53,5.03,-15.29
27.94,-9.67,-13.78,24.53,5.02,-15.30
28.13,-9.94,-13.83,24.54,5.02,-15.30
28.19,-10.04,-13.89,24.55,5.01,-15.30
28.20,-10.24,-13.93,24.55,5.00,-15.30
28.31,-10.39,-13.97,24.56,4.99,-15.30
28.34,-10.55,-13.99,25.03,4.34,-15.36
28.39,-10.70,-14.03,25.04,4.32,-15.36
28.45,-10.84,-14.04,25.04,4.31,-15.36
28.43,-10.92,-14.07,25.05,4.30,-15.36
28.53,-11.06,-14.09,25.06,4.29,-15.37
28.57,-11.28,-14.15,25.06,4.28,-15.37
28.66,-11.68,-14.21,25.07,4.27,-15.37
28.87,-12.06,-14.40,25.49,3.54,-15.43
28.92,-12.26,-14.45,25.49,3.52,-15.43
28.96,-12.40,-14.47,25.50,3.51,-15.43
28.95,-12.55,-14.51,25.51,3.50,-15.43
28.97,-12.72,-14.56,25.51,3.49,-15.43
29.05,-12.88,-14.58,25.52,3.48,-15.43
29.05,-13.05,-14.62,25.52,3.47,-15.43
29.09,-13.17,-14.66,26.00,2.41,-15.55
29.07,-13.31,-14.66,26.01,2.40,-15.55
29.16,-13.51,-14.72,26.02,2.38,-15.55
29.17,-13.55,-14.69,26.02,2.37,-15.55
29.20,-13.77,-14.75,26.03,2.36,-15.55
29.20,-13.77,-14.74,26.03,2.36,-15.56
29.31,-13.97,-14.78,26.04,2.34,-15.56
29.36,-14.12,-14.84,26.31,1.73,-15.66
29.36,-14.16,-14.86,26.32,1.71,-15.66
29.36,-14.19,-14.86,26.33,1.70,-15.67
29.37,-14.21,-14.89,26.33,1.69,-15.67
29.41,-14.32,-14.94,26.33,1.68,-15.67
29.35,-14.34,-14.95,26.34,1.67,-15.67
29.34,-14.38,-14.97,26.34,1.66,-15.67
29.39,-14.41,-14.99,26.52,1.30,-15.80
29.41,-14.60,-15.05,26.52,1.29,-15.80
29.39,-14.54,-15.02,26.53,1.29,-15.80
29.45,-14.65,-15.04,26.53,1.29,-15.80
29.42,-14.67,-15.04,26.53,1.29,-15.81
29.48,-14.75,-15.05,26.53,1.28,-15.81
29.53,-14.83,-15.08,26.53,1.28,-15.81
29.48,-14.86,-15.06,26.60,1.01,-15.96
29.45,-14.85,-15.06,26.61,1.01,-15.96
29.48,-14.88,-15.05,26.61,1.00,-15.96
29.50,-14.87,-15.05,26.61,1.00,-15.96
29.63,-15.02,-15.11,26.61,1.00,-15.97
29.53,-14.94,-15.06,26.61,0.99,-15.97
29.58,-15.15,-15.16,26.61,0.99,-15.97
29.57,-15.06,-15.13,26.69,0.80,-16.00
29.59,-15.24,-15.20,26.69,0.80,-16.00
29.63,-15.26,-15.25,26.69,0.79,-16.00
29.43,-15.23,-15.22,26.69,0.79,-16.00
29.51,-15.38,-15.32,26.69,0.79,-16.00
29.39,-15.55,-15.36,26.69,0.78,-16.00
29.35,-15.53,-15.38,26.69,0.78,-16.00
29.17,-15.67,-15.42,26.63,0.45,-16.08
29.03,-15.88,-15.51,26.62,0.44,-16.08
28.91,-15.89,-15.53,26.62,0.43,-16.08
28.75,-16.08,-15.55,26.61,0.43,-16.09
28.70,-16.23,-15.67,26.61,0.42,-16.09
28.50,-16.30,-15.68,26.61,0.41,-16.09
28.39,-16.45,-15.74,26.60,0.40,-16.09
28.29,-16.46,-15.78,26.17,-0.30,-16.16
28.11,-16.66,-15.87,26.15,-0.31,-16.16
27.93,-16.84,-16.03,26.15,-0.32,-16.16
27.78,-17.06,-16.14,26.14,-0.34,-16.16
27.56,-17.14,-16.18,26.12,-0.35,-16.16
27.23,-17.23,-16.24,26.11,-0.37,-16.16
27.10,-17.35,-16.34,26.10,-0.39,-16.16
26.73,-17.48,-16.44,25.37,-1.23,-16.25
26.50,-17.59,-16.48,25.35,-1.25,-16.25
26.24,-17.82,-16.68,25.34,-1.26,-16.25
25.81,-17.86,-16.71,25.32,-1.27,-16.25
25.34,-18.09,-16.84,25.32,-1.28,-16.25
25.09,-18.19,-16.94,25.30,-1.29,-16.25
24.75,-18.31,-17.02,25.29,-1.30,-16.26
24.30,-18.44,-17.15,24.20,-2.22,-16.33
23.95,-18.57,-17.23,24.17,-2.24,-16.33
23.37,-18.86,-17.36,24.16,-2.25,-16.33
23.24,-18.88,-17.49,24.13,-2.27,-16.33
23.00,-18.83,-17.52,24.12,-2.28,-16.33
22.64,-18.99,-17.60,24.10,-2.29,-16.33
22.13,-19.09,-17.67,24.08,-2.31,-16.34
21.78,-19.18,-17.75,22.44,-3.45,-16.55
21.49,-19.26,-17.83,22.40,-3.47,-16.55
20.92,-19.25,-17.89,22.39,-3.48,-16.55
20.68,-19.46,-18.01,22.36,-3.50,-16.55
20.38,-19.51,-18.06,22.34,-3.52,-16.56
19.93,-19.48,-18.14,22.30,-3.54,-16.56
19.51,-19.68,-18.25,22.29,-3.54,-16.56
19.04,-19.59,-18.32,20.58,-4.48,-16.67
18.68,-19.66,-18.41,20.53,-4.50,-16.67
18.49,-19.82,-18.53,20.51,-4.51,-16.67
18.01,-19.75,-18.54,20.49,-4.52,-16.68
17.55,-19.64,-18.57,20.46,-4.53,-16.68
17.36,-19.64,-18.69,20.44,-4.55,-16.68
17.06,-19.54,-18.74,20.41,-4.56,-16.68
16.80,-19.33,-18.73,18.87,-5.11,-16.78
16.38,-19.38,-18.83,18.83,-5.11,-16.78
16.08,-19.29,-18.88,18.80,-5.12,-16.78
15.76,-19.21,-18.92,18.78,-5.12,-16.78
15.46,-19.20,-18.96,18.76,-5.13,-16.78
15.11,-19.12,-19.00,18.73,-5.13,-16.78
14.76,-19.10,-19.09,18.71,-5.14,-16.78
14.49,-19.06,-19.15,17.23,-5.31,-16.74
14.15,-19.01,-19.22,17.19,-5.32,-16.74
13.85,-18.89,-19.26,17.17,-5.32,-16.74
13.52,-18.92,-19.35,17.14,-5.32,-16.74
13.16,-18.87,-19.42,17.12,-5.33,-16.74
12.86,-18.84,-19.49,17.09,-5.33,-16.74
12.48,-18.88,-19.58,17.05,-5.34,-16.73
12.13,-18.82,-19.65,15.89,-5.52,-16.74
12.10,-18.75,-19.67,15.86,-5.52,-16.74
11.60,-18.76,-19.73,15.83,-5.53,-16.74
11.31,-18.68,-19.79,15.81,-5.53,-16.74
11.00,-18.55,-19.82,15.80,-5.53,-16.75
10.75,-18.49,-19.85,15.77,-5.54,-16.75
10.51,-18.50,-19.89,14.53,-5.81,-16.94
10.41,-18.49,-19.89,14.50,-5.81,-16.94
10.32,-18.44,-19.90,14.47,-5.82,-16.94
10.17,-18.41,-19.96,14.44,-5.82,-16.94
10.14,-18.46,-19.96,14.43,-5.83,-16.94
10.09,-18.40,-19.98,14.41,-5.83,-16.94
10.02,-18.43,-20.03,14.39,-5.83,-16.94
9.88,-18.42,-20.08,13.67,-5.95,-16.87
9.85,-18.44,-20.14,13.66,-5.95,-16.87
9.88,-18.47,-20.16,13.65,-5.95,-16.87
9.79,-18.45,-20.24,13.65,-5.95,-16.87
9.60,-18.45,-20.28,13.64,-5.95,-16.86
9.51,-18.47,-20.32,13.64,-5.96,-16.86
9.19,-18.50,-20.42,13.63,-5.96,-16.86
8.98,-18.50,-20.52,13.35,-6.06,-16.88
8.81,-18.50,-20.57,13.34,-6.07,-16.88
8.70,-18.51,-20.63,13.33,-6.07,-16.89
8.71,-18.45,-20.67,13.33,-6.07,-16.89
8.54,-18.35,-20.72,13.32,-6.07,-16.89
8.44,-18.47,-20.74,13.30,-6.08,-16.89
8.44,-18.35,-20.76,13.30,-6.08,-16.89
8.55,-18.42,-20.76,12.69,-6.29,-17.15
8.31,-18.37,-20.79,12.68,-6.29,-17.16
8.20,-18.41,-20.80,12.68,-6.29,-17.16
8.30,-18.39,-20.80,12.67,-6.29,-17.16
8.21,-18.36,-20.83,12.67,-6.29,-17.17
8.07,-18.37,-20.82,12.66,-6.30,-17.17
8.20,-18.39,-20.82,12.65,-6.30,-17.18
8.31,-18.33,-20.79,12.39,-6.34,-17.27
8.21,-18.36,-20.82,12.38,-6.34,-17.27
8.27,-18.35,-20.84,12.38,-6.34,-17.27
8.32,-18.34,-20.81,12.38,-6.34,-17.27
8.23,-18.33,-20.85,12.38,-6.34,-17.27
8.15,-18.31,-20.87,12.38,-6.34,-17.27
8.02,-18.34,-20.91,12.38,-6.34,-17.27
7.99,-18.30,-20.93,12.36,-6.32,-17.22
7.96,-18.21,-20.98,12.35,-6.32,-17.22
7.85,-18.28,-21.01,12.35,-6.32,-17.22
7.86,-18.20,-21.06,12.35,-6.32,-17.21
7.63,-18.26,-21.12,12.35,-6.32,-17.21
7.52,-18.41,-21.18,12.34,-6.32,-17.21
7.44,-18.39,-21.21,12.34,-6.32,-17.21
7.24,-18.35,-21.27,12.01,-6.41,-17.35
7.10,-18.40,-21.29,12.00,-6.42,-17.36
6.96,-18.40,-21.33,11.99,-6.42,-17.36
6.87,-18.44,-21.35,11.98,-6.42,-17.37
6.76,-18.41,-21.38,11.97,-6.43,-17.37
6.70,-18.47,-21.39,11.96,-6.43,-17.38
6.68,-18.45,-21.40,11.95,-6.44,-17.38
6.52,-18.51,-21.40,11.45,-6.71,-17.56
6.42,-18.49,-21.40,11.44,-6.71,-17.56
6.33,-18.52,-21.42,11.43,-6.72,-17.56
6.22,-18.53,-21.43,11.42,-6.73,-17.57
6.04,-18.61,-21.42,11.41,-6.73,-17.57
6.02,-18.52,-21.44,11.41,-6.73,-17.57
5.94,-18.58,-21.44,11.40,-6.74,-17.57
6.04,-18.59,-21.44,11.07,-6.91,-17.65
5.95,-18.53,-21.43,11.07,-6.92,-17.65
5.90,-18.54,-21.44,11.06,-6.92,-17.65
5.90,-18.54,-21.45,11.06,-6.92,-17.65
5.91,-18.56,-21.46,11.05,-6.92,-17.65
5.98,-18.53,-21.45,11.05,-6.92,-17.65
5.94,-18.53,-21.47,11.04,-6.93,-17.65
5.87,-18.54,-21.50,10.91,-6.97,-17.60
5.93,-18.49,-21.54,10.90,-6.97,-17.60
5.89,-18.48,-21.54,10.90,-6.97,-17.60
5.81,-18.52,-21.57,10.90,-6.97,-17.59
5.86,-18.49,-21.60,10.90,-6.97,-17.59
5.82,-18.50,-21.64,10.90,-6.97,-17.59
5.78,-18.50,-21.66,10.90,-6.97,-17.59
5.84,-18.53,-21.70,10.84,-6.97,-17.57
5.94,-18.54,-21.71,10.84,-6.97,-17.58
5.80,-18.55,-21.75,10.83,-6.97,-17.58
5.80,-18.50,-21.79,10.83,-6.97,-17.58
5.85,-18.55,-21.85,10.83,-6.97,-17.58
5.68,-18.52,-21.89,10.83,-6.97,-17.59
5.73,-18.58,-21.91,10.83,-6.97,-17.59
5.72,-18.55,-21.95,10.77,-7.01,-17.72
5.67,-18.56,-21.95,10.77,-7.01,-17.72
5.65,-18.61,-21.97,10.76,-7.02,-17.72
5.69,-18.58,-21.99,10.76,-7.02,-17.73
5.77,-18.64,-22.01,10.76,-7.02,-17.73
5.76,-18.63,-22.01,10.76,-7.02,-17.74
5.74,-18.69,-22.03,10.76,-7.02,-17.74
5.68,-18.67,-22.04,10.73,-7.10,-17.84
5.72,-18.63,-22.07,10.73,-7.10,-17.84
5.71,-18.61,-22.09,10.73,-7.11,-17.84
5.73,-18.64,-22.09,10.73,-7.11,-17.84
5.77,-18.57,-22.12,10.72,-7.11,-17.84
5.76,-18.58,-22.12,10.72,-7.11,-17.84
5.71,-18.58,-22.14,10.72,-7.11,-17.84
5.73,-18.60,-22.17,10.71,-7.13,-17.90
5.73,-18.59,-22.18,10.71,-7.13,-17.91
5.80,-18.64,-22.20,10.71,-7.13,-17.91
5.77,-18.64,-22.21,10.71,-7.13,-17.91
5.75,-18.66,-22.25,10.71,-7.13,-17.91
5.79,-18.63,-22.28,10.71,-7.13,-17.91
5.84,-18.66,-22.31,10.71,-7.13,-17.91
5.80,-18.63,-22.31,10.72,-7.13,-17.94
5.76,-18.61,-22.35,10.72,-7.13,-17.94
5.72,-18.59,-22.37,10.72,-7.13,-17.94
